discipline_title,event_title,participant_type,medal_type,country_name,country_3_letter_code,location,year
Modern Pentathlon,Men's Individual,Athlete,GOLD,Soviet Union,URS,moscow,1980
Modern Pentathlon,Men's Individual,Athlete,SILVER,Hungary,HUN,moscow,1980
Modern Pentathlon,Men's Individual,Athlete,BRONZE,Soviet Union,URS,moscow,1980
Equestrian Dressage,individual mixed,Athlete,GOLD,Austria,AUT,moscow,1980
Equestrian Dressage,individual mixed,Athlete,SILVER,Soviet Union,URS,moscow,1980
Equestrian Dressage,individual mixed,Athlete,BRONZE,Soviet Union,URS,moscow,1980
Equestrian Dressage,team mixed,GameTeam,GOLD,Soviet Union,URS,moscow,1980
Equestrian Dressage,team mixed,GameTeam,SILVER,Bulgaria,BUL,moscow,1980
Equestrian Dressage,team mixed,GameTeam,BRONZE,Romania,ROU,moscow,1980
Shooting,skeet (125 targets) mixed,Athlete,GOLD,Denmark,DEN,moscow,1980
Shooting,skeet (125 targets) mixed,Athlete,SILVER,Sweden,SWE,moscow,1980
Shooting,skeet (125 targets) mixed,Athlete,BRONZE,Cuba,CUB,moscow,1980
Shooting,trap (125 targets) mixed,Athlete,GOLD,Italy,ITA,moscow,1980
Shooting,trap (125 targets) mixed,Athlete,SILVER,Soviet Union,URS,moscow,1980
Shooting,trap (125 targets) mixed,Athlete,BRONZE,German Democratic Republic (Germany),GDR,moscow,1980
Shooting,50m rifle prone 60 shots mixed,Athlete,GOLD,Hungary,HUN,moscow,1980
Shooting,50m rifle prone 60 shots mixed,Athlete,SILVER,German Democratic Republic (Germany),GDR,moscow,1980
Shooting,50m rifle prone 60 shots mixed,Athlete,BRONZE,Bulgaria,BUL,moscow,1980
Shooting,50m running target 3030 shots mixed,Athlete,GOLD,Soviet Union,URS,moscow,1980
Shooting,50m running target 3030 shots mixed,Athlete,SILVER,German Democratic Republic (Germany),GDR,moscow,1980
Shooting,50m running target 3030 shots mixed,Athlete,BRONZE,Soviet Union,URS,moscow,1980
Shooting,50m rifle 3 positions 3x40 shots mixed,Athlete,GOLD,Soviet Union,URS,moscow,1980
Shooting,50m rifle 3 positions 3x40 shots mixed,Athlete,SILVER,German Democratic Republic (Germany),GDR,moscow,1980
Shooting,50m rifle 3 positions 3x40 shots mixed,Athlete,BRONZE,Sweden,SWE,moscow,1980
Shooting,25m rapid fire pistol 60 shots mixed,Athlete,GOLD,Romania,ROU,moscow,1980
Shooting,25m rapid fire pistol 60 shots mixed,Athlete,SILVER,German Democratic Republic (Germany),GDR,moscow,1980
Shooting,25m rapid fire pistol 60 shots mixed,Athlete,BRONZE,Austria,AUT,moscow,1980
Shooting,50m pistol 60 shots mixed,Athlete,GOLD,Soviet Union,URS,moscow,1980
Shooting,50m pistol 60 shots mixed,Athlete,SILVER,German Democratic Republic (Germany),GDR,moscow,1980
Shooting,50m pistol 60 shots mixed,Athlete,BRONZE,Bulgaria,BUL,moscow,1980
Swimming,100m butterfly women,Athlete,GOLD,German Democratic Republic (Germany),GDR,moscow,1980
Swimming,100m butterfly women,Athlete,SILVER,German Democratic Republic (Germany),GDR,moscow,1980
Swimming,100m butterfly women,Athlete,BRONZE,German Democratic Republic (Germany),GDR,moscow,1980
Swimming,200m butterfly men,Athlete,GOLD,Soviet Union,URS,moscow,1980
Swimming,200m butterfly men,Athlete,SILVER,Great Britain,GBR,moscow,1980
Swimming,200m butterfly men,Athlete,BRONZE,German Democratic Republic (Germany),GDR,moscow,1980
Swimming,4x200m freestyle relay men,GameTeam,GOLD,Soviet Union,URS,moscow,1980
Swimming,4x200m freestyle relay men,GameTeam,SILVER,German Democratic Republic (Germany),GDR,moscow,1980
Swimming,4x200m freestyle relay men,GameTeam,BRONZE,Brazil,BRA,moscow,1980
Swimming,100m freestyle women,Athlete,GOLD,German Democratic Republic (Germany),GDR,moscow,1980
Swimming,100m freestyle women,Athlete,SILVER,German Democratic Republic (Germany),GDR,moscow,1980
Swimming,100m freestyle women,Athlete,BRONZE,German Democratic Republic (Germany),GDR,moscow,1980
Swimming,4x100m medley relay women,GameTeam,GOLD,German Democratic Republic (Germany),GDR,moscow,1980
Swimming,4x100m medley relay women,GameTeam,SILVER,Great Britain,GBR,moscow,1980
Swimming,4x100m medley relay women,GameTeam,BRONZE,Soviet Union,URS,moscow,1980
Swimming,100m breaststroke men,Athlete,GOLD,Great Britain,GBR,moscow,1980
Swimming,100m breaststroke men,Athlete,SILVER,Soviet Union,URS,moscow,1980
Swimming,100m breaststroke men,Athlete,BRONZE,Australia,AUS,moscow,1980
Swimming,200m breaststroke women,Athlete,GOLD,Soviet Union,URS,moscow,1980
Swimming,200m breaststroke women,Athlete,SILVER,Soviet Union,URS,moscow,1980
Swimming,200m breaststroke women,Athlete,BRONZE,Soviet Union,URS,moscow,1980
Swimming,100m backstroke women,Athlete,GOLD,German Democratic Republic (Germany),GDR,moscow,1980
Swimming,100m backstroke women,Athlete,SILVER,German Democratic Republic (Germany),GDR,moscow,1980
Swimming,100m backstroke women,Athlete,BRONZE,German Democratic Republic (Germany),GDR,moscow,1980
Swimming,400m individual medley women,Athlete,GOLD,German Democratic Republic (Germany),GDR,moscow,1980
Swimming,400m individual medley women,Athlete,SILVER,Great Britain,GBR,moscow,1980
Swimming,400m individual medley women,Athlete,BRONZE,Poland,POL,moscow,1980
Swimming,100m butterfly men,Athlete,GOLD,Sweden,SWE,moscow,1980
Swimming,100m butterfly men,Athlete,SILVER,German Democratic Republic (Germany),GDR,moscow,1980
Swimming,100m butterfly men,Athlete,BRONZE,Spain,ESP,moscow,1980
Swimming,400m freestyle women,Athlete,GOLD,German Democratic Republic (Germany),GDR,moscow,1980
Swimming,400m freestyle women,Athlete,SILVER,German Democratic Republic (Germany),GDR,moscow,1980
Swimming,400m freestyle women,Athlete,BRONZE,German Democratic Republic (Germany),GDR,moscow,1980
Swimming,200m freestyle men,Athlete,GOLD,Soviet Union,URS,moscow,1980
Swimming,200m freestyle men,Athlete,SILVER,Soviet Union,URS,moscow,1980
Swimming,200m freestyle men,Athlete,BRONZE,Australia,AUS,moscow,1980
Swimming,200m backstroke women,Athlete,GOLD,German Democratic Republic (Germany),GDR,moscow,1980
Swimming,200m backstroke women,Athlete,SILVER,German Democratic Republic (Germany),GDR,moscow,1980
Swimming,200m backstroke women,Athlete,BRONZE,German Democratic Republic (Germany),GDR,moscow,1980
Swimming,200m breaststroke men,Athlete,GOLD,Soviet Union,URS,moscow,1980
Swimming,200m breaststroke men,Athlete,SILVER,Hungary,HUN,moscow,1980
Swimming,200m breaststroke men,Athlete,BRONZE,Soviet Union,URS,moscow,1980
Swimming,4x100m medley relay men,GameTeam,GOLD,Australia,AUS,moscow,1980
Swimming,4x100m medley relay men,GameTeam,SILVER,Soviet Union,URS,moscow,1980
Swimming,4x100m medley relay men,GameTeam,BRONZE,Great Britain,GBR,moscow,1980
Swimming,100m freestyle men,Athlete,GOLD,German Democratic Republic (Germany),GDR,moscow,1980
Swimming,100m freestyle men,Athlete,SILVER,Sweden,SWE,moscow,1980
Swimming,100m freestyle men,Athlete,BRONZE,Sweden,SWE,moscow,1980
Swimming,800m freestyle women,Athlete,GOLD,Australia,AUS,moscow,1980
Swimming,800m freestyle women,Athlete,SILVER,German Democratic Republic (Germany),GDR,moscow,1980
Swimming,800m freestyle women,Athlete,BRONZE,German Democratic Republic (Germany),GDR,moscow,1980
Swimming,100m backstroke men,Athlete,GOLD,Sweden,SWE,moscow,1980
Swimming,100m backstroke men,Athlete,SILVER,Soviet Union,URS,moscow,1980
Swimming,100m backstroke men,Athlete,BRONZE,Soviet Union,URS,moscow,1980
Swimming,400m individual medley men,Athlete,GOLD,Soviet Union,URS,moscow,1980
Swimming,400m individual medley men,Athlete,SILVER,Soviet Union,URS,moscow,1980
Swimming,400m individual medley men,Athlete,BRONZE,Hungary,HUN,moscow,1980
Swimming,4x100m freestyle relay women,GameTeam,GOLD,German Democratic Republic (Germany),GDR,moscow,1980
Swimming,4x100m freestyle relay women,GameTeam,SILVER,Sweden,SWE,moscow,1980
Swimming,4x100m freestyle relay women,GameTeam,BRONZE,Netherlands,NED,moscow,1980
Swimming,100m breaststroke women,Athlete,GOLD,German Democratic Republic (Germany),GDR,moscow,1980
Swimming,100m breaststroke women,Athlete,SILVER,Soviet Union,URS,moscow,1980
Swimming,100m breaststroke women,Athlete,BRONZE,Denmark,DEN,moscow,1980
Swimming,200m backstroke men,Athlete,GOLD,Hungary,HUN,moscow,1980
Swimming,200m backstroke men,Athlete,SILVER,Hungary,HUN,moscow,1980
Swimming,200m backstroke men,Athlete,BRONZE,Australia,AUS,moscow,1980
Swimming,200m freestyle women,Athlete,GOLD,German Democratic Republic (Germany),GDR,moscow,1980
Swimming,200m freestyle women,Athlete,SILVER,German Democratic Republic (Germany),GDR,moscow,1980
Swimming,200m freestyle women,Athlete,BRONZE,German Democratic Republic (Germany),GDR,moscow,1980
Swimming,1500m freestyle men,Athlete,GOLD,Soviet Union,URS,moscow,1980
Swimming,1500m freestyle men,Athlete,SILVER,Soviet Union,URS,moscow,1980
Swimming,1500m freestyle men,Athlete,BRONZE,Australia,AUS,moscow,1980
Swimming,400m freestyle men,Athlete,GOLD,Soviet Union,URS,moscow,1980
Swimming,400m freestyle men,Athlete,SILVER,Soviet Union,URS,moscow,1980
Swimming,400m freestyle men,Athlete,BRONZE,Soviet Union,URS,moscow,1980
Swimming,200m butterfly women,Athlete,GOLD,German Democratic Republic (Germany),GDR,moscow,1980
Swimming,200m butterfly women,Athlete,SILVER,German Democratic Republic (Germany),GDR,moscow,1980
Swimming,200m butterfly women,Athlete,BRONZE,Australia,AUS,moscow,1980
Boxing,67-71kg lightmiddleweight men,Athlete,GOLD,Cuba,CUB,moscow,1980
Boxing,67-71kg lightmiddleweight men,Athlete,SILVER,Soviet Union,URS,moscow,1980
Boxing,67-71kg lightmiddleweight men,Athlete,BRONZE,Czechoslovakia,TCH,moscow,1980
Boxing,67-71kg lightmiddleweight men,Athlete,BRONZE,German Democratic Republic (Germany),GDR,moscow,1980
Boxing,60-63.5kg lightwelterweigh men,Athlete,GOLD,Italy,ITA,moscow,1980
Boxing,60-63.5kg lightwelterweigh men,Athlete,SILVER,Soviet Union,URS,moscow,1980
Boxing,60-63.5kg lightwelterweigh men,Athlete,BRONZE,Great Britain,GBR,moscow,1980
Boxing,60-63.5kg lightwelterweigh men,Athlete,BRONZE,Cuba,CUB,moscow,1980
Boxing,57-60kg lightweight men,Athlete,GOLD,Cuba,CUB,moscow,1980
Boxing,57-60kg lightweight men,Athlete,SILVER,Soviet Union,URS,moscow,1980
Boxing,57-60kg lightweight men,Athlete,BRONZE,Poland,POL,moscow,1980
Boxing,57-60kg lightweight men,Athlete,BRONZE,German Democratic Republic (Germany),GDR,moscow,1980
Boxing,48kg lightflyweight men,Athlete,GOLD,Soviet Union,URS,moscow,1980
Boxing,48kg lightflyweight men,Athlete,SILVER,Cuba,CUB,moscow,1980
Boxing,48kg lightflyweight men,Athlete,BRONZE,Democratic People's Republic of Korea,PRK,moscow,1980
Boxing,48kg lightflyweight men,Athlete,BRONZE,Bulgaria,BUL,moscow,1980
Boxing,81kg heavyweight men,Athlete,GOLD,Cuba,CUB,moscow,1980
Boxing,81kg heavyweight men,Athlete,SILVER,Soviet Union,URS,moscow,1980
Boxing,81kg heavyweight men,Athlete,BRONZE,Hungary,HUN,moscow,1980
Boxing,81kg heavyweight men,Athlete,BRONZE,German Democratic Republic (Germany),GDR,moscow,1980
Boxing,48-51kg flyweight men,Athlete,GOLD,Bulgaria,BUL,moscow,1980
Boxing,48-51kg flyweight men,Athlete,SILVER,Soviet Union,URS,moscow,1980
Boxing,48-51kg flyweight men,Athlete,BRONZE,Ireland,IRL,moscow,1980
Boxing,48-51kg flyweight men,Athlete,BRONZE,Hungary,HUN,moscow,1980
Boxing,54-57kg featherweight men,Athlete,GOLD,German Democratic Republic (Germany),GDR,moscow,1980
Boxing,54-57kg featherweight men,Athlete,SILVER,Cuba,CUB,moscow,1980
Boxing,54-57kg featherweight men,Athlete,BRONZE,Soviet Union,URS,moscow,1980
Boxing,54-57kg featherweight men,Athlete,BRONZE,Poland,POL,moscow,1980
Boxing,51-54kg bantamweight men,Athlete,GOLD,Cuba,CUB,moscow,1980
Boxing,51-54kg bantamweight men,Athlete,SILVER,Venezuela,VEN,moscow,1980
Boxing,51-54kg bantamweight men,Athlete,BRONZE,Guyana,GUY,moscow,1980
Boxing,51-54kg bantamweight men,Athlete,BRONZE,Romania,ROU,moscow,1980
Boxing,63.5 - 67kg (welterweight) men,Athlete,GOLD,Cuba,CUB,moscow,1980
Boxing,63.5 - 67kg (welterweight) men,Athlete,SILVER,Uganda,UGA,moscow,1980
Boxing,63.5 - 67kg (welterweight) men,Athlete,BRONZE,German Democratic Republic (Germany),GDR,moscow,1980
Boxing,63.5 - 67kg (welterweight) men,Athlete,BRONZE,Poland,POL,moscow,1980
Boxing,75-81kg lightheavyweight men,Athlete,GOLD,Yugoslavia,YUG,moscow,1980
Boxing,75-81kg lightheavyweight men,Athlete,SILVER,Poland,POL,moscow,1980
Boxing,75-81kg lightheavyweight men,Athlete,BRONZE,German Democratic Republic (Germany),GDR,moscow,1980
Boxing,75-81kg lightheavyweight men,Athlete,BRONZE,Cuba,CUB,moscow,1980
Boxing,71-75kg men,Athlete,GOLD,Cuba,CUB,moscow,1980
Boxing,71-75kg men,Athlete,SILVER,Soviet Union,URS,moscow,1980
Boxing,71-75kg men,Athlete,BRONZE,Romania,ROU,moscow,1980
Boxing,71-75kg men,Athlete,BRONZE,Poland,POL,moscow,1980
Water Polo,water polo men,GameTeam,GOLD,Soviet Union,URS,moscow,1980
Water Polo,water polo men,GameTeam,SILVER,Yugoslavia,YUG,moscow,1980
Water Polo,water polo men,GameTeam,BRONZE,Hungary,HUN,moscow,1980
Judo,open category men,Athlete,GOLD,Japan,JPN,montreal,1976
Judo,open category men,Athlete,SILVER,Great Britain,GBR,montreal,1976
Judo,open category men,Athlete,BRONZE,Soviet Union,URS,montreal,1976
Judo,open category men,Athlete,BRONZE,Republic of Korea,KOR,montreal,1976
Judo,63  70kg halfmiddleweight men,Athlete,GOLD,Soviet Union,URS,montreal,1976
Judo,63  70kg halfmiddleweight men,Athlete,SILVER,Japan,JPN,montreal,1976
Judo,63  70kg halfmiddleweight men,Athlete,BRONZE,France,FRA,montreal,1976
Judo,63  70kg halfmiddleweight men,Athlete,BRONZE,Poland,POL,montreal,1976
Judo,80 - 93kg (half-heavyweight) men,Athlete,GOLD,Japan,JPN,montreal,1976
Judo,80 - 93kg (half-heavyweight) men,Athlete,SILVER,Soviet Union,URS,montreal,1976
Judo,80 - 93kg (half-heavyweight) men,Athlete,BRONZE,Great Britain,GBR,montreal,1976
Judo,80 - 93kg (half-heavyweight) men,Athlete,BRONZE,Switzerland,SUI,montreal,1976
Judo,70  80kg middleweight men,Athlete,GOLD,Japan,JPN,montreal,1976
Judo,70  80kg middleweight men,Athlete,SILVER,Soviet Union,URS,montreal,1976
Judo,70  80kg middleweight men,Athlete,BRONZE,Republic of Korea,KOR,montreal,1976
Judo,70  80kg middleweight men,Athlete,BRONZE,Yugoslavia,YUG,montreal,1976
Judo,93kg heavyweight men,Athlete,GOLD,Soviet Union,URS,montreal,1976
Judo,93kg heavyweight men,Athlete,SILVER,Federal Republic of Germany,FRG,montreal,1976
Judo,93kg heavyweight men,Athlete,BRONZE,Japan,JPN,montreal,1976
Judo,93kg heavyweight men,Athlete,BRONZE,United States of America,USA,montreal,1976
Judo,- 63kg (lightweight) men,Athlete,GOLD,Cuba,CUB,montreal,1976
Judo,- 63kg (lightweight) men,Athlete,SILVER,Republic of Korea,KOR,montreal,1976
Judo,- 63kg (lightweight) men,Athlete,BRONZE,Hungary,HUN,montreal,1976
Judo,- 63kg (lightweight) men,Athlete,BRONZE,Italy,ITA,montreal,1976
Shooting,50m rifle prone 60 shots mixed,Athlete,GOLD,Federal Republic of Germany,FRG,montreal,1976
Shooting,50m rifle prone 60 shots mixed,Athlete,SILVER,Federal Republic of Germany,FRG,montreal,1976
Shooting,50m rifle prone 60 shots mixed,Athlete,BRONZE,Soviet Union,URS,montreal,1976
Shooting,50m running target 3030 shots mixed,Athlete,GOLD,Soviet Union,URS,montreal,1976
Shooting,50m running target 3030 shots mixed,Athlete,SILVER,Soviet Union,URS,montreal,1976
Shooting,50m running target 3030 shots mixed,Athlete,BRONZE,Poland,POL,montreal,1976
Shooting,50m pistol 60 shots mixed,Athlete,GOLD,German Democratic Republic (Germany),GDR,montreal,1976
Shooting,50m pistol 60 shots mixed,Athlete,SILVER,German Democratic Republic (Germany),GDR,montreal,1976
Shooting,50m pistol 60 shots mixed,Athlete,BRONZE,Austria,AUT,montreal,1976
Shooting,skeet (125 targets) mixed,Athlete,GOLD,Czechoslovakia,TCH,montreal,1976
Shooting,skeet (125 targets) mixed,Athlete,SILVER,Netherlands,NED,montreal,1976
Shooting,skeet (125 targets) mixed,Athlete,BRONZE,Poland,POL,montreal,1976
Shooting,trap (125 targets) mixed,Athlete,GOLD,United States of America,USA,montreal,1976
Shooting,trap (125 targets) mixed,Athlete,SILVER,Portugal,POR,montreal,1976
Shooting,trap (125 targets) mixed,Athlete,BRONZE,Italy,ITA,montreal,1976
Shooting,50m rifle 3 positions 3x40 shots mixed,Athlete,GOLD,United States of America,USA,montreal,1976
Shooting,50m rifle 3 positions 3x40 shots mixed,Athlete,SILVER,United States of America,USA,montreal,1976
Shooting,50m rifle 3 positions 3x40 shots mixed,Athlete,BRONZE,Federal Republic of Germany,FRG,montreal,1976
Shooting,25m rapid fire pistol 60 shots mixed,Athlete,GOLD,German Democratic Republic (Germany),GDR,montreal,1976
Shooting,25m rapid fire pistol 60 shots mixed,Athlete,SILVER,German Democratic Republic (Germany),GDR,montreal,1976
Shooting,25m rapid fire pistol 60 shots mixed,Athlete,BRONZE,Italy,ITA,montreal,1976
Equestrian Dressage,individual mixed,Athlete,GOLD,Switzerland,SUI,montreal,1976
Equestrian Dressage,individual mixed,Athlete,SILVER,Federal Republic of Germany,FRG,montreal,1976
Equestrian Dressage,individual mixed,Athlete,BRONZE,Federal Republic of Germany,FRG,montreal,1976
Equestrian Dressage,team mixed,GameTeam,GOLD,Federal Republic of Germany,FRG,montreal,1976
Equestrian Dressage,team mixed,GameTeam,SILVER,Switzerland,SUI,montreal,1976
Equestrian Dressage,team mixed,GameTeam,BRONZE,United States of America,USA,montreal,1976
Modern Pentathlon,Men's Individual,Athlete,GOLD,Poland,POL,montreal,1976
Modern Pentathlon,Men's Individual,Athlete,SILVER,Soviet Union,URS,montreal,1976
Modern Pentathlon,Men's Individual,Athlete,BRONZE,Czechoslovakia,TCH,montreal,1976
Modern Pentathlon,team competition men,GameTeam,GOLD,Great Britain,GBR,montreal,1976
Modern Pentathlon,team competition men,GameTeam,SILVER,Czechoslovakia,TCH,montreal,1976
Modern Pentathlon,team competition men,GameTeam,BRONZE,Hungary,HUN,montreal,1976
Basketball,Women,GameTeam,GOLD,Soviet Union,URS,montreal,1976
Basketball,Women,GameTeam,SILVER,United States of America,USA,montreal,1976
Basketball,Women,GameTeam,BRONZE,Bulgaria,BUL,montreal,1976
Basketball,Men,GameTeam,GOLD,United States of America,USA,montreal,1976
Basketball,Men,GameTeam,SILVER,Yugoslavia,YUG,montreal,1976
Basketball,Men,GameTeam,BRONZE,Soviet Union,URS,montreal,1976
Archery,individual FITA round women,Athlete,GOLD,United States of America,USA,montreal,1976
Archery,individual FITA round women,Athlete,SILVER,Soviet Union,URS,montreal,1976
Archery,individual FITA round women,Athlete,BRONZE,Soviet Union,URS,montreal,1976
Archery,individual FITA round men,Athlete,GOLD,United States of America,USA,montreal,1976
Archery,individual FITA round men,Athlete,SILVER,Japan,JPN,montreal,1976
Archery,individual FITA round men,Athlete,BRONZE,Italy,ITA,montreal,1976
Weightlifting,56kg bantamweight men,Athlete,GOLD,Bulgaria,BUL,montreal,1976
Weightlifting,56kg bantamweight men,Athlete,SILVER,Poland,POL,montreal,1976
Weightlifting,56kg bantamweight men,Athlete,BRONZE,Japan,JPN,montreal,1976
Weightlifting,75  825kg lightheavyweight men,Athlete,GOLD,Soviet Union,URS,montreal,1976
Weightlifting,75  825kg lightheavyweight men,Athlete,SILVER,Bulgaria,BUL,montreal,1976
Weightlifting,75  825kg lightheavyweight men,Athlete,BRONZE,Hungary,HUN,montreal,1976
Weightlifting,91  110kg heavyweight men,Athlete,GOLD,Soviet Union,URS,montreal,1976
Weightlifting,91  110kg heavyweight men,Athlete,SILVER,Bulgaria,BUL,montreal,1976
Weightlifting,91  110kg heavyweight men,Athlete,BRONZE,Poland,POL,montreal,1976
Weightlifting,60-67.5kg lightweight men,Athlete,GOLD,Soviet Union,URS,montreal,1976
Weightlifting,60-67.5kg lightweight men,Athlete,SILVER,France,FRA,montreal,1976
Weightlifting,60-67.5kg lightweight men,Athlete,BRONZE,Poland,POL,montreal,1976
Weightlifting,110kg super heavyweight men,Athlete,GOLD,Soviet Union,URS,montreal,1976
Weightlifting,110kg super heavyweight men,Athlete,SILVER,German Democratic Republic (Germany),GDR,montreal,1976
Weightlifting,110kg super heavyweight men,Athlete,BRONZE,German Democratic Republic (Germany),GDR,montreal,1976
Weightlifting,67.5-75kg middleweight men,Athlete,GOLD,Bulgaria,BUL,montreal,1976
Weightlifting,67.5-75kg middleweight men,Athlete,SILVER,Soviet Union,URS,montreal,1976
Weightlifting,67.5-75kg middleweight men,Athlete,BRONZE,German Democratic Republic (Germany),GDR,montreal,1976
Weightlifting,825  90kg middleheavyweight men,Athlete,GOLD,Soviet Union,URS,montreal,1976
Weightlifting,825  90kg middleheavyweight men,Athlete,SILVER,United States of America,USA,montreal,1976
Weightlifting,825  90kg middleheavyweight men,Athlete,BRONZE,Bulgaria,BUL,montreal,1976
Weightlifting,56 - 60kg (featherweight) men,Athlete,GOLD,Soviet Union,URS,montreal,1976
Weightlifting,56 - 60kg (featherweight) men,Athlete,SILVER,Bulgaria,BUL,montreal,1976
Weightlifting,56 - 60kg (featherweight) men,Athlete,BRONZE,Japan,JPN,montreal,1976
Weightlifting,52kg flyweight men,Athlete,GOLD,Soviet Union,URS,montreal,1976
Weightlifting,52kg flyweight men,Athlete,SILVER,Hungary,HUN,montreal,1976
Weightlifting,52kg flyweight men,Athlete,BRONZE,Islamic Republic of Iran,IRI,montreal,1976
Equestrian Eventing,team mixed,GameTeam,GOLD,United States of America,USA,montreal,1976
Equestrian Eventing,team mixed,GameTeam,SILVER,Federal Republic of Germany,FRG,montreal,1976
Equestrian Eventing,team mixed,GameTeam,BRONZE,Australia,AUS,montreal,1976
Equestrian Eventing,individual mixed,Athlete,GOLD,United States of America,USA,montreal,1976
Equestrian Eventing,individual mixed,Athlete,SILVER,United States of America,USA,montreal,1976
Equestrian Eventing,individual mixed,Athlete,BRONZE,Federal Republic of Germany,FRG,montreal,1976
Fencing,sabre individual men,Athlete,GOLD,Soviet Union,URS,montreal,1976
Fencing,sabre individual men,Athlete,SILVER,Soviet Union,URS,montreal,1976
Fencing,sabre individual men,Athlete,BRONZE,Soviet Union,URS,montreal,1976
Fencing,foil individual men,Athlete,GOLD,Italy,ITA,montreal,1976
Fencing,foil individual men,Athlete,SILVER,Soviet Union,URS,montreal,1976
Fencing,foil individual men,Athlete,BRONZE,France,FRA,montreal,1976
Fencing,foil team women,GameTeam,GOLD,Soviet Union,URS,montreal,1976
Fencing,foil team women,GameTeam,SILVER,France,FRA,montreal,1976
Fencing,foil team women,GameTeam,BRONZE,Hungary,HUN,montreal,1976
Fencing,?? individual men,Athlete,GOLD,Federal Republic of Germany,FRG,montreal,1976
Fencing,?? individual men,Athlete,SILVER,Federal Republic of Germany,FRG,montreal,1976
Fencing,?? individual men,Athlete,BRONZE,Hungary,HUN,montreal,1976
Fencing,foil team men,GameTeam,GOLD,Federal Republic of Germany,FRG,montreal,1976
Fencing,foil team men,GameTeam,SILVER,Italy,ITA,montreal,1976
Fencing,foil team men,GameTeam,BRONZE,France,FRA,montreal,1976
Fencing,sabre team men,GameTeam,GOLD,Soviet Union,URS,montreal,1976
Fencing,sabre team men,GameTeam,SILVER,Italy,ITA,montreal,1976
Fencing,sabre team men,GameTeam,BRONZE,Romania,ROU,montreal,1976
Fencing,?? team men,GameTeam,GOLD,Sweden,SWE,montreal,1976
Fencing,?? team men,GameTeam,SILVER,Federal Republic of Germany,FRG,montreal,1976
Fencing,?? team men,GameTeam,BRONZE,Switzerland,SUI,montreal,1976
Fencing,foil individual women,Athlete,GOLD,Hungary,HUN,montreal,1976
Fencing,foil individual women,Athlete,SILVER,Italy,ITA,montreal,1976
Fencing,foil individual women,Athlete,BRONZE,Soviet Union,URS,montreal,1976
Handball,handball men,GameTeam,GOLD,Soviet Union,URS,montreal,1976
Handball,handball men,GameTeam,SILVER,Romania,ROU,montreal,1976
Handball,handball men,GameTeam,BRONZE,Poland,POL,montreal,1976
Handball,handball women,GameTeam,GOLD,Soviet Union,URS,montreal,1976
Handball,handball women,GameTeam,SILVER,German Democratic Republic (Germany),GDR,montreal,1976
Handball,handball women,GameTeam,BRONZE,Hungary,HUN,montreal,1976
Equestrian Jumping,team mixed,GameTeam,GOLD,France,FRA,montreal,1976
Equestrian Jumping,team mixed,GameTeam,SILVER,Federal Republic of Germany,FRG,montreal,1976
Equestrian Jumping,team mixed,GameTeam,BRONZE,Belgium,BEL,montreal,1976
Swimming,4x100m medley relay men,GameTeam,GOLD,United States of America,USA,montreal,1976
Swimming,4x100m medley relay men,GameTeam,SILVER,Canada,CAN,montreal,1976
Swimming,4x100m medley relay men,GameTeam,BRONZE,Federal Republic of Germany,FRG,montreal,1976
Swimming,200m butterfly men,Athlete,GOLD,United States of America,USA,montreal,1976
Swimming,200m butterfly men,Athlete,SILVER,United States of America,USA,montreal,1976
Swimming,200m butterfly men,Athlete,BRONZE,United States of America,USA,montreal,1976
Swimming,100m freestyle women,Athlete,GOLD,German Democratic Republic (Germany),GDR,montreal,1976
Swimming,100m freestyle women,Athlete,SILVER,German Democratic Republic (Germany),GDR,montreal,1976
Swimming,100m freestyle women,Athlete,BRONZE,Netherlands,NED,montreal,1976
Swimming,200m freestyle women,Athlete,GOLD,German Democratic Republic (Germany),GDR,montreal,1976
Swimming,200m freestyle women,Athlete,SILVER,United States of America,USA,montreal,1976
Swimming,200m freestyle women,Athlete,BRONZE,Netherlands,NED,montreal,1976
Swimming,200m freestyle men,Athlete,GOLD,United States of America,USA,montreal,1976
Swimming,200m freestyle men,Athlete,SILVER,United States of America,USA,montreal,1976
Swimming,200m freestyle men,Athlete,BRONZE,United States of America,USA,montreal,1976
Swimming,100m breaststroke women,Athlete,GOLD,German Democratic Republic (Germany),GDR,montreal,1976
Swimming,100m breaststroke women,Athlete,SILVER,Soviet Union,URS,montreal,1976
Swimming,100m breaststroke women,Athlete,BRONZE,Soviet Union,URS,montreal,1976
Swimming,100m butterfly women,Athlete,GOLD,German Democratic Republic (Germany),GDR,montreal,1976
Swimming,100m butterfly women,Athlete,SILVER,German Democratic Republic (Germany),GDR,montreal,1976
Swimming,100m butterfly women,Athlete,BRONZE,United States of America,USA,montreal,1976
Swimming,1500m freestyle men,Athlete,GOLD,United States of America,USA,montreal,1976
Swimming,1500m freestyle men,Athlete,SILVER,United States of America,USA,montreal,1976
Swimming,1500m freestyle men,Athlete,BRONZE,Australia,AUS,montreal,1976
Swimming,200m butterfly women,Athlete,GOLD,German Democratic Republic (Germany),GDR,montreal,1976
Swimming,200m butterfly women,Athlete,SILVER,German Democratic Republic (Germany),GDR,montreal,1976
Swimming,200m butterfly women,Athlete,BRONZE,German Democratic Republic (Germany),GDR,montreal,1976
Swimming,200m breaststroke men,Athlete,GOLD,Great Britain,GBR,montreal,1976
